TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Honda City 5th (GM2) Generation 2021 1.3 i-VTEC for Sale,PKR 34 lacs,2021,"54,404 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-karachi-11153072
Honda City 5th (GM2) Generation 2013 1.3 i-VTEC for Sale,PKR 34 lacs,2013,"80,778 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-rawalpindi-11040075
Honda City  2005 i-DSI Vario for Sale,PKR 18.5 lacs,2005,"157,331 km",Petrol,1300 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-lahore-11192973
Suzuki Swift  2023 GLX CVT for Sale,PKR 43.75 lacs,2023,"33,000 km",Petrol,1200 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/suzuki-swift-2023-for-sale-in-lahore-11192474
Suzuki Alto  2021 VXL AGS for Sale,PKR 28 lacs,2021,"44,644 km",Petrol,660 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-lahore-11192917
Honda City 5th (GM2) Generation 2021 1.5 i-VTEC Prosmatec for Sale,PKR 41 lacs,2021,"80,000 km",Petrol,1500 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-lahore-11192919
Honda City 5th (GM2) Generation 2011 1.3 i-VTEC Prosmatec for Sale,PKR 24.5 lacs,2011,"109,661 km",Petrol,1300 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-karachi-11119644
Honda City  2025 1.2L CVT for Sale,PKR 48.4 lacs,2025,25 km,Petrol,1200 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-lahore-10402433
Honda City  2026 1.5L ASPIRE S CVT for Sale,PKR 64 lacs,2026,25 km,Petrol,1500 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2026-for-sale-in-lahore-10993429
Toyota Surf  1995 SSR-G 3.0D for Sale,PKR 34.85 lacs,1995,"250,000 km",Diesel,3000 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/toyota-surf-1995-for-sale-in-lahore-10514045
Honda City  2001 EXi S for Sale,PKR 12.5 lacs,2001,"332,000 km",Petrol,1500 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-bahawalpur-11184060
Honda City 6th Generation 2022 1.2L CVT for Sale,PKR 44.5 lacs,2022,"53,667 km",Petrol,1200 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-rawalpindi-11143233
Honda City 5th (GM2) Generation 2014 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 35 lacs,2014,"112,833 km",Petrol,1500 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-karachi-11048327
Honda City  2019 1.3 i-VTEC for Sale,PKR 36.95 lacs,2019,"111,000 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-islamabad-10990867
Daihatsu Cuore  2007 CX Automatic for Sale,PKR 11.5 lacs,2007,"80,000 km",Petrol,800 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/daihatsu-cuore-2007-for-sale-in-karachi-11198806
Honda City  2016 Aspire 1.3 i-VTEC for Sale,PKR 32 lacs,2016,"75,000 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-islamabad-11198561
Suzuki Cultus  2016  for Sale,PKR 24.5 lacs,2016,"50,000 km",Petrol,1000 cc,Manual,page 24,https://www.pakwheels.com/used-cars/suzuki-cultus-2016-for-sale-in-mansehra-11181302
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,PKR 33 lacs,2018,"185,000 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-11198805
Honda City 5th (GM2) Generation 2013 Aspire 1.5 i-VTEC for Sale,PKR 34.7 lacs,2013,"36,600 km",Petrol,1500 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-gujranwala-11198802
Honda City  2008 i-DSI for Sale,PKR 24.25 lacs,2008,"164,000 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2008-for-sale-in-islamabad-11198390
Toyota Yaris Sedan  2021 ATIV X CVT 1.5 for Sale,PKR 46.95 lacs,2021,"43,000 km",Petrol,1500 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2021-for-sale-in-lahore-11198765
Honda City 5th (GM2) Generation 2016 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 35.75 lacs,2016,"180,000 km",Petrol,1500 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-11198756
Honda City 6th Generation 2022 1.2L CVT for Sale,PKR 43.35 lacs,2022,"86,000 km",Petrol,1200 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-sialkot-11198752
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC Prosmatec for Sale,PKR 38 lacs,2017,"134,930 km",Petrol,1300 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-lahore-11067642
Honda City  2004 i-DSI for Sale,PKR 14.5 lacs,2004,"161,704 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-islamabad-11162199
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 52.5 lacs,2018,"87,000 km",Petrol,1800 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-bahawalpur-11198701
Honda City  2001 EXi S for Sale,PKR 13.2 lacs,2001,"118,000 km",Petrol,1500 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-karachi-11198693
Honda City 5th (GM2) Generation 2015 1.3 i-VTEC for Sale,PKR 29.3 lacs,2015,"138,000 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-multan-11198682
Honda Civic Rebirth 2013 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 37 lacs,2013,"1,000 km",Petrol,1800 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-11198676
Honda City  2003 i-DSI for Sale,PKR 13.3 lacs,2003,"65,000 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2003-for-sale-in-karachi-11198672
Honda City  2020 1.3 i-VTEC for Sale,PKR 39 lacs,2020,"95,000 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-faisalabad-11161412
Suzuki Liana  2006 Eminent Automatic 1.3 for Sale,PKR 19.5 lacs,2006,"68,000 km",Petrol,1300 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/suzuki-liana-2006-for-sale-in-islamabad-11175232
Honda City 6th Generation 2024 1.2L CVT for Sale,PKR 46.9 lacs,2024,"42,000 km",Petrol,1200 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2024-for-sale-in-lahore-11198659
Honda City  2005 i-DSI for Sale,PKR 17.8 lacs,2005,142 km,Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-lahore-11198656
Honda City  2015 1.3 i-VTEC for Sale,PKR 34.5 lacs,2015,"106,000 km",Petrol,1300 cc,Manual,page 24,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-islamabad-11197734
Honda City  2022 1.5L ASPIRE CVT for Sale,PKR 43 lacs,2022,"34,000 km",Petrol,1500 cc,Automatic,page 24,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-faisalabad-11198646
Toyota Tundra  2023  for Sale,Call,2023,100 km,Petrol,3500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/toyota-tundra-2023-for-sale-in-lahore-10847909
Honda City 6th Generation 2024 1.5L ASPIRE CVT for Sale,PKR 56.5 lacs,2024,"27,000 km",Petrol,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2024-for-sale-in-multan-10930463
Audi e-tron  2022 50 quattro 230 kW for Sale,PKR 1.78 crore,2022,"4,000 km",Electric,60.0 kWh,Automatic,page 25,https://www.pakwheels.com/used-cars/audi-e-tron-2022-for-sale-in-karachi-11192741
Honda City 5th (GM2) Generation 2018 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 39.99 lacs,2018,"99,000 km",Petrol,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11141496
Daihatsu Rocky  2020 G for Sale,PKR 54.9 lacs,2020,"48,900 km",Petrol,1000 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/daihatsu-rocky-2020-for-sale-in-lahore-10348180
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 68 lacs,2022,"59,000 km",Petrol,1800 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-gujranwala-11113924
Honda City 6th Generation 2024 1.5L ASPIRE CVT for Sale,PKR 56.9 lacs,2024,"58,000 km",Petrol,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2024-for-sale-in-islamabad-11192146
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,PKR 33 lacs,2018,"153,853 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11086597
Honda City 6th Generation 2025 1.2L CVT for Sale,PKR 48.5 lacs,2025,"29,843 km",Petrol,1200 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-islamabad-11158164
Honda City 6th Generation 2026 1.2L CVT for Sale,PKR 49.4 lacs,2026,19 km,Petrol,1200 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2026-for-sale-in-lahore-11192020
Honda Vezel  2019 Hybrid Z Honda Sensing  for Sale,PKR 73.5 lacs,2019,"55,000 km",Hybrid,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-vezel-2019-for-sale-in-karachi-11191855
Honda City  2026 1.5L ASPIRE S CVT for Sale,PKR 65 lacs,2026,"1,900 km",Petrol,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2026-for-sale-in-fateh-jang-11127443
Honda City 5th (GM2) Generation 2014 1.3 i-VTEC for Sale,PKR 29 lacs,2014,"151,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-lahore-11198644
Honda City 6th Generation 2022 1.5L CVT for Sale,PKR 48.8 lacs,2022,"51,500 km",Petrol,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-sargodha-11198642
Suzuki Alto  2020  for Sale,PKR 22.99 lacs,2020,"44,000 km",Petrol,660 cc,Manual,page 25,https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-karachi-11198596
Honda City 5th (GM2) Generation 2020 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 35.5 lacs,2020,"87,000 km",Petrol,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-peshawar-11193881
Honda City  2014 Aspire Prosmatec 1.3 i-VTEC for Sale,PKR 35.3 lacs,2014,"83,000 km",Petrol,1300 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-abbottabad-11198569
Honda Insight  2019 EX for Sale,PKR 76 lacs,2019,"80,350 km",Hybrid,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-insight-2019-for-sale-in-lahore-11198375
Mercedes Benz E Class  2005 E200 for Sale,PKR 42 lacs,2005,"180,000 km",Petrol,1800 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-islamabad-11198593
Honda City  2005 i-DSI Vario for Sale,PKR 19 lacs,2005,"300,000 km",Petrol,1300 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-lahore-11198549
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 33.9 lacs,2016,"144,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-11198570
Honda City 5th (GM2) Generation 2019 1.3 i-VTEC for Sale,PKR 38.25 lacs,2019,"74,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-islamabad-11198522
Honda City 5th (GM2) Generation 2015 Aspire 1.5 i-VTEC for Sale,PKR 32.25 lacs,2015,"96,000 km",Petrol,1500 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-rawalpindi-11198568
Honda City 6th Generation 2023 1.5L ASPIRE CVT for Sale,PKR 51 lacs,2023,"28,000 km",Petrol,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2023-for-sale-in-karachi-11198492
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 36.5 lacs,2017,"73,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-sialkot-11198485
Honda City  2005 i-DSI for Sale,PKR 16 lacs,2005,"340,341 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-karachi-11107027
Honda City  2024 1.5L ASPIRE CVT for Sale,PKR 56.9 lacs,2024,"35,000 km",Petrol,1500 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2024-for-sale-in-rawalpindi-11143862
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 35.5 lacs,2015,"105,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11198365
Honda City 6th Generation 2022 1.2L M/T for Sale,PKR 42 lacs,2022,"88,000 km",Petrol,1200 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-11198393
Honda City 5th (GM2) Generation 2021 1.3 i-VTEC for Sale,PKR 41.5 lacs,2021,"35,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-lahore-11198388
Honda City  2007 i-DSI Vario for Sale,PKR 21.99 lacs,2007,"152,036 km",Petrol,1300 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2007-for-sale-in-lahore-11132892
Honda City  2016 1.3 i-VTEC for Sale,PKR 28.5 lacs,2016,"240,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-sheikhupura-11198364
Honda City 6th Generation 2021 1.2L CVT for Sale,PKR 40.3 lacs,2021,"123,000 km",Petrol,1200 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-lahore-11198363
Honda Civic  2005 VTi Oriel 1.6 for Sale,PKR 17.8 lacs,2005,"300,000 km",Petrol,1600 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-rawalpindi-11198351
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC for Sale,PKR 38.9 lacs,2020,"69,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-lahore-11198308
Toyota Mark II  2004 Grande 2.0 for Sale,PKR 40 lacs,2004,"100,000 km",Petrol,2000 cc,Automatic,page 25,https://www.pakwheels.com/used-cars/toyota-mark-ii-2004-for-sale-in-islamabad-11198288
Honda City 5th (GM2) Generation 2015 1.3 i-VTEC for Sale,PKR 32.5 lacs,2015,"122,000 km",Petrol,1300 cc,Manual,page 25,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-gujranwala-11198267
Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 38.9 lacs,2018,"128,000 km",Petrol,1300 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-rawalpindi-11191748
Nissan Moco  2013 X Idling Stop Aero Style for Sale,PKR 22.5 lacs,2013,"97,000 km",Petrol,660 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/nissan-moco-2013-for-sale-in-lahore-11191746
Suzuki Jimny  2020 XG for Sale,PKR 63.5 lacs,2020,"73,500 km",Petrol,660 cc,Manual,page 26,https://www.pakwheels.com/used-cars/suzuki-jimny-2020-for-sale-in-karachi-11142334
Honda City  2026 1.2L CVT for Sale,PKR 48.5 lacs,2026,70 km,Petrol,1200 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2026-for-sale-in-karachi-11072935
Toyota Corolla  2019 XLi VVTi for Sale,PKR 42 lacs,2019,"96,517 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10756494
Honda Vezel  2015 Hybrid Z for Sale,PKR 51 lacs,2015,"155,000 km",Hybrid,1500 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-attock-11109466
Honda City 6th Generation 2023 1.2L CVT for Sale,PKR 46.5 lacs,2023,"56,000 km",Petrol,1200 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2023-for-sale-in-islamabad-11191216
Honda City 6th Generation 2022 1.5L ASPIRE CVT for Sale,PKR 51.5 lacs,2022,"19,000 km",Petrol,1500 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-11191143
Honda City 5th (GM2) Generation 2019 1.3 i-VTEC for Sale,PKR 40 lacs,2019,"88,721 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-faisalabad-11173251
MG HS  2021 1.5 Turbo for Sale,PKR 61 lacs,2021,"62,000 km",Petrol,1490 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-9833958
Honda City 6th Generation 2022 1.5L ASPIRE CVT for Sale,PKR 52.5 lacs,2022,"29,000 km",Petrol,1500 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-11190781
Toyota iQ  2013 100G for Sale,PKR 28.5 lacs,2013,"69,000 km",Petrol,1000 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/toyota-iq-2013-for-sale-in-karachi-11191045
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 36 lacs,2018,"122,000 km",Petrol,1300 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-multan-11197655
Honda City 5th (GM2) Generation 2012 1.3 i-VTEC for Sale,PKR 33.5 lacs,2012,"90,000 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2012-for-sale-in-lahore-11198173
Honda City 5th (GM2) Generation 2019 1.5 i-VTEC for Sale,PKR 40.75 lacs,2019,"95,000 km",Petrol,1500 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-islamabad-11198155
Changan Oshan X7  2023 Comfort for Sale,PKR 75.5 lacs,2023,"12,500 km",Petrol,1500 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/changan-oshan-x7-2023-for-sale-in-karachi-11198092
Suzuki Mehran  2011 VX (CNG) for Sale,PKR 10.7 lacs,2011,"71,000 km",CNG,800 cc,Manual,page 26,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-peshawar-11198090
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 32.5 lacs,2016,"135,000 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-vehari-11198078
Mitsubishi Ek Wagon  2014  for Sale,PKR 26 lacs,2014,"112,000 km",Petrol,660 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2014-for-sale-in-lahore-11198048
Honda City  2001 EXi for Sale,PKR 17 lacs,2001,"50,000 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-multan-11198045
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 37 lacs,2018,"76,082 km",Petrol,1300 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11179494
Suzuki Vitara  2018  for Sale,PKR 55 lacs,2018,"79,212 km",Petrol,1000 cc,Manual,page 26,https://www.pakwheels.com/used-cars/suzuki-vitara-2018-for-sale-in-rawalpindi-11125473
Honda City  2010 1.3 i-VTEC for Sale,PKR 27.9 lacs,2010,"192,000 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2010-for-sale-in-islamabad-11156910
Suzuki Cultus  2017 VXL for Sale,PKR 23.45 lacs,2017,"102,000 km",Petrol,1000 cc,Manual,page 26,https://www.pakwheels.com/used-cars/suzuki-cultus-2017-for-sale-in-attock-11198001
Honda City  1998 EXi Neo 1.5 for Sale,PKR 9.8 lacs,1998,"150,000 km",Petrol,1500 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-1998-for-sale-in-mian-wali-11032629
Daihatsu Move  2000  for Sale,PKR 15.49 lacs,2000,"200,000 km",Petrol,660 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/daihatsu-move-2000-for-sale-in-karachi-11197983
Honda City  2018 1.3 i-VTEC for Sale,PKR 35.5 lacs,2018,"98,000 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11182230
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 55 lacs,2019,"150,000 km",Petrol,1600 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-11197969
Honda City  2014 1.3 i-VTEC for Sale,PKR 27.75 lacs,2014,"130,000 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-karachi-11197929
Honda City 5th (GM2) Generation 2017 1.5 i-VTEC Prosmatec for Sale,PKR 40 lacs,2017,"67,000 km",Petrol,1500 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-sialkot-11197865
Honda City 5th (GM2) Generation 2015 Aspire 1.5 i-VTEC for Sale,PKR 35 lacs,2015,"80,000 km",Petrol,1500 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-okara-11197848
Honda City 5th (GM2) Generation 2012 1.3 i-VTEC for Sale,PKR 28.9 lacs,2012,"82,000 km",Petrol,1300 cc,Manual,page 26,https://www.pakwheels.com/used-cars/honda-city-2012-for-sale-in-islamabad-11194839
Honda City  2026 1.2L CVT for Sale,PKR 49.1 lacs,2026,100 km,Petrol,1200 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2026-for-sale-in-lahore-11197790
Honda City 5th (GM2) Generation 2013 Aspire Prosmatec 1.3 i-VTEC for Sale,PKR 34.5 lacs,2013,"130,000 km",Petrol,1300 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-islamabad-11172280
Honda City 6th Generation 2022 1.5L ASPIRE CVT for Sale,PKR 51.5 lacs,2022,"39,000 km",Petrol,1500 cc,Automatic,page 26,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-karachi-11197764
