TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 65 lacs,2021,"98,000 km",Petrol,1800 cc,Automatic,page 31,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-11196213
Toyota Corolla Cross  2024 Premium High Grade for Sale,PKR 81 lacs,2024,"42,000 km",Hybrid,1800 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-okara-11181048
Toyota Corolla Cross  2024 1.8 HEV X for Sale,PKR 85 lacs,2024,"56,000 km",Hybrid,1800 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-lahore-11190404
Toyota Corolla  2021 Altis X Automatic 1.6 for Sale,PKR 60 lacs,2021,"24,385 km",Petrol,1598 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11190381
Toyota Corolla  2012 Altis 1.6 for Sale,PKR 31 lacs,2012,"180,000 km",Petrol,1600 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-peshawar-11187940
Toyota Corolla  2020 GLi 1.3 VVTi for Sale,PKR 49.5 lacs,2020,"65,000 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-11170418
Toyota Corolla  1986 GL Saloon for Sale,PKR 13.2 lacs,1986,"32,665 km",Petrol,1500 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-islamabad-11190256
Toyota Corolla  2011 XLi VVTi for Sale,PKR 25.2 lacs,2011,"187,000 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-11188913
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 33 lacs,2007,"118,000 km",Petrol,1500 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-karachi-11190120
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 38.5 lacs,2007,"105,000 km",Petrol,1500 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-islamabad-10977774
Toyota Corolla  2011 XLi VVTi for Sale,PKR 28.75 lacs,2011,"175,000 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-11179119
Toyota Corolla  2023 Altis Grande X CVT-i 1.8 Black Interior for Sale,Call,2023,"32,000 km",Petrol,1800 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-11189922
Toyota Corolla  2014 Altis Grande 1.8 for Sale,PKR 40.5 lacs,2014,"112,000 km",Petrol,1800 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-11189816
Toyota Corolla  2020 Altis Automatic 1.6 for Sale,PKR 48.5 lacs,2020,"52,000 km",Petrol,1600 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11196171
Toyota Corolla  2020 Altis Grande CVT-i 1.8 for Sale,PKR 58.75 lacs,2020,"70,000 km",Petrol,1800 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11196130
Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 38 lacs,2015,"90,063 km",Petrol,1300 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-11196101
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 35.25 lacs,2007,"78,000 km",Petrol,1500 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-karachi-11196078
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 49.5 lacs,2019,"63,000 km",Petrol,1300 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-gujar-khan-11151431
Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 36.25 lacs,2016,"83,000 km",Petrol,1300 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-10993507
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 45.75 lacs,2019,"95,000 km",Petrol,1300 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-sialkot-11188512
Toyota Corolla  2020 Altis Grande CVT-i 1.8 for Sale,PKR 62.5 lacs,2020,"55,000 km",Petrol,1800 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-lahore-11163865
Toyota Corolla  2025 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 81.5 lacs,2025,"5,000 km",Petrol,1800 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-nowshera-11196004
Toyota Corolla  1986 DX Saloon for Sale,PKR 5.5 lacs,1986,"500,000 km",LPG,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-lahore-11195996
Toyota Corolla  2014 GLi 1.3 VVTi for Sale,PKR 29.5 lacs,2014,"200,000 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-faisalabad-11195995
Toyota Corolla  2016 Altis Automatic 1.6 for Sale,PKR 46 lacs,2016,"160,000 km",Petrol,1600 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-multan-11195970
Toyota Corolla  2005 SE Saloon Automatic for Sale,PKR 24.7 lacs,2005,"150,000 km",Petrol,1600 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-peshawar-11193814
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 48 lacs,2019,"100,000 km",Petrol,1300 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11195966
Toyota Corolla  2011 GLi 1.3 VVTi for Sale,PKR 28.5 lacs,2011,"109,500 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-hassan-abdal-10886840
Toyota Corolla  2017 XLi VVTi for Sale,PKR 42 lacs,2017,115 km,Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-daska-11195922
Toyota Corolla  2015 XLi VVTi for Sale,PKR 32.5 lacs,2015,"245,000 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-rawalpindi-11195893
Toyota Corolla Fielder  2006 X for Sale,PKR 34.25 lacs,2006,"155,660 km",Petrol,1500 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2006-for-sale-in-islamabad-11195892
Toyota Corolla  2015 XLi VVTi for Sale,PKR 30 lacs,2015,"102,000 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-11195886
Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 41 lacs,2016,"104,000 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-11195877
Toyota Corolla 9th (E120) Generation 2008 XLi for Sale,PKR 21 lacs,2008,"99,000 km",Petrol,1300 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-dera-ismail-khan-11195858
Toyota Corolla  2021 Altis X Manual 1.6 for Sale,PKR 51 lacs,2021,"103,000 km",Petrol,1600 cc,Manual,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-11195843
Toyota Corolla  2024 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 75 lacs,2024,"28,000 km",Petrol,1800 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-muzaffar-gargh-11195809
Toyota Corolla  2020 Altis Automatic 1.6 for Sale,PKR 60 lacs,2020,"9,600 km",Petrol,1600 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-haroonabad-11195790
Toyota Corolla  2024 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 74.5 lacs,2024,"16,000 km",Petrol,1800 cc,Automatic,page 32,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-karachi-11135517
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,Call,2022,"30,000 km",Petrol,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-11174567
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 47 lacs,2019,"70,970 km",Petrol,1600 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11152991
Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 25 lacs,2012,"135,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-11167831
Toyota Corolla  2023 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 71.75 lacs,2023,"20,000 km",Petrol,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-10566421
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 41 lacs,2017,"90,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-11189572
Toyota Corolla  2009 GLi 1.3 VVTi for Sale,PKR 27 lacs,2009,"145,840 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-11149087
Toyota Corolla  2020 XLi VVTi for Sale,PKR 46 lacs,2020,"57,481 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-rawalpindi-11189474
Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 29.9 lacs,2013,"228,589 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-multan-11056210
Toyota Corolla  2017 Altis Automatic 1.6 for Sale,PKR 47.25 lacs,2017,"176,725 km",Petrol,1600 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-gujrat-11183557
Toyota Corolla  2018 Altis Grande CVT-i 1.8 for Sale,PKR 57.75 lacs,2018,"78,825 km",Petrol,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11151484
Toyota Corolla  2018 XLi VVTi for Sale,PKR 41.25 lacs,2018,"44,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-peshawar-11176401
Toyota Corolla Cross  2023 1.8 X for Sale,PKR 72 lacs,2023,"22,300 km",Petrol,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2023-for-sale-in-karachi-11058924
Toyota Corolla  2010 XLi VVTi for Sale,PKR 24.5 lacs,2010,"300,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-attock-11195775
Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 39.5 lacs,2016,"98,000 km",Petrol,1300 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-11195773
Toyota Corolla  2017 Altis Automatic 1.6 for Sale,PKR 39.5 lacs,2017,"89,000 km",Petrol,1600 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11195746
Toyota Corolla  2016 XLi VVTi for Sale,PKR 32 lacs,2016,"150,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-shakargarh-11195736
Toyota Corolla  2024 Altis 1.6 X CVT-i for Sale,PKR 65.25 lacs,2024,"30,000 km",Petrol,1600 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-lahore-11139206
Toyota Corolla  2010 Altis SR Cruisetronic 1.8 for Sale,PKR 39.5 lacs,2010,"61,000 km",Petrol,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-lahore-11195731
Toyota Corolla  2021 Altis Automatic 1.6 for Sale,PKR 48.75 lacs,2021,"72,000 km",Petrol,1600 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-11195726
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 28.25 lacs,2010,"200,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11195723
Daihatsu Tanto  2021 Custom RS for Sale,PKR 33.8 lacs,2021,"39,400 km",Petrol,660 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/daihatsu-tanto-2021-for-sale-in-mardan-11195711
Toyota Corolla  2011 Altis SR 1.8 for Sale,PKR 27 lacs,2011,"195,000 km",Petrol,1800 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-sukkur-11090286
Toyota Corolla  2002 XLi for Sale,PKR 22.5 lacs,2002,"122,030 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2002-for-sale-in-peshawar-11195689
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 53 lacs,2019,"57,500 km",Petrol,1600 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-sahiwal-11036366
Toyota Corolla  2022 Altis X Automatic 1.6 for Sale,PKR 48.5 lacs,2022,"75,000 km",Petrol,1600 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11195672
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 36.9 lacs,2017,"142,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11195671
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 28.5 lacs,2010,"156,200 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-karachi-11195666
Toyota Corolla  2014 GLi 1.3 VVTi for Sale,PKR 33.5 lacs,2014,"100,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-kotla-arab-ali-khan-11195633
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 42 lacs,2017,"104,000 km",Petrol,1300 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11195331
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 47.5 lacs,2019,"50,000 km",Petrol,1600 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11195612
Toyota Corolla 8th (E110) Generation 1996 GLi 1.6 for Sale,PKR 12 lacs,1996,"250,000 km",Petrol,1600 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-islamabad-11195607
Toyota Corolla  2019 Altis Grande CVT-i 1.8 for Sale,PKR 57 lacs,2019,"89,000 km",Petrol,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11195603
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 33.3 lacs,2007,"250,000 km",Petrol,1500 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-fateh-jang-11195598
Toyota Corolla  2025 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 75.5 lacs,2025,"21,000 km",Petrol,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-dgkhan-11195556
Toyota Corolla  2025 Altis Grande CVT-i 1.8 for Sale,PKR 77.5 lacs,2025,"24,785 km",Petrol,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-karachi-11195548
Toyota Corolla 9th (E120) Generation 2007 GLi 1.3 for Sale,PKR 18.5 lacs,2007,"240,000 km",Petrol,1300 cc,Manual,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-sargodha-11195542
Toyota Corolla Cross  2021 Hybrid Z for Sale,Call,2021,"28,000 km",Hybrid,1800 cc,Automatic,page 33,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2021-for-sale-in-karachi-11195531
Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 38.5 lacs,2016,"100,240 km",Petrol,1300 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-11151300
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 81.25 lacs,2026,20 km,Petrol,1800 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-lahore-11118188
Toyota Corolla  2009 Altis Automatic 1.6 for Sale,PKR 25.9 lacs,2009,"125,000 km",Petrol,1600 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-10622523
Toyota Corolla  2018 Altis Automatic 1.6 for Sale,PKR 50 lacs,2018,"157,773 km",Petrol,1600 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-multan-11021207
Toyota Corolla  2014 Altis Grande 1.8 for Sale,PKR 45 lacs,2014,"80,000 km",Petrol,1800 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-11088825
Honda City 5th (GM2) Generation 2014 1.3 i-VTEC for Sale,PKR 29.5 lacs,2014,"104,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-lahore-11189001
Toyota Corolla  2022 Altis X Automatic 1.6 for Sale,PKR 57.5 lacs,2022,"54,000 km",Petrol,1600 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11113927
Toyota Corolla  2021 Altis Automatic 1.6 for Sale,PKR 53 lacs,2021,"89,000 km",Petrol,1600 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11181414
Toyota Corolla  2007  for Sale,PKR 31.5 lacs,2007,"150,000 km",Petrol,1500 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-peshawar-11188729
Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 31.9 lacs,2013,"152,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-peshawar-11188647
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition for Sale,PKR 65 lacs,2022,"43,143 km",Petrol,1598 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-11131125
Toyota Corolla  2020  for Sale,PKR 93 lacs,2020,"42,610 km",Hybrid,1800 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11188622
Toyota Corolla  2015 XLi VVTi for Sale,PKR 31.9 lacs,2015,"180,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-zafarwal-11195528
Toyota Corolla  2009 XLi VVTi for Sale,PKR 26 lacs,2009,"126,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-11195508
Toyota Corolla  2014 GLi Automatic 1.3 VVTi for Sale,PKR 36.5 lacs,2014,"190,000 km",Petrol,1300 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-mandi-bahauddin-11195511
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 34.5 lacs,2007,"190,000 km",Petrol,1500 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-islamabad-11195507
Toyota Corolla 9th (E120) Generation 2008 GLi 1.3 for Sale,PKR 22 lacs,2008,"170,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-rawalpindi-11195499
Toyota Corolla  2014 GLi Automatic 1.3 VVTi for Sale,PKR 34 lacs,2014,"160,000 km",Petrol,1300 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-11195487
Toyota Corolla  2014 XLi VVTi Limited Edition for Sale,PKR 30.5 lacs,2014,"105,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-rawalpindi-11195470
Toyota Corolla  2013 GLi Limited Edition 1.3 VVTi for Sale,PKR 31 lacs,2013,"307,030 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-rawalpindi-11195454
Toyota Corolla 8th (E110) Generation 2000 GLi 1.6 for Sale,PKR 16 lacs,2000,"599,800 km",Petrol,1600 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-layyah-10710635
Toyota Corolla  2009 XLi VVTi for Sale,PKR 21.75 lacs,2009,"170,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-sargodha-11093529
Toyota Corolla  2024 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 76.75 lacs,2024,"17,000 km",Petrol,1800 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-faisalabad-11195435
Toyota Corolla  2020 Altis Grande CVT-i 1.8 for Sale,PKR 61.5 lacs,2020,"83,000 km",Petrol,1800 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-peshawar-11195434
Toyota Corolla  2004 GLi 1.3 for Sale,PKR 21.9 lacs,2004,"400,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-jhelum-11195412
Toyota Corolla  2004 X 1.3 for Sale,PKR 26 lacs,2004,"300,000 km",Petrol,1300 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-khanpur-11195384
Toyota Corolla  2015 XLi VVTi for Sale,PKR 32.6 lacs,2015,"142,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-daska-11195376
Toyota Corolla  2015 Altis Grande 1.8 for Sale,PKR 41 lacs,2015,"65,000 km",Petrol,1800 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-11167173
Toyota Corolla 8th (E110) Generation 1997 GL for Sale,PKR 19.85 lacs,1997,"190,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-1997-for-sale-in-lahore-11195372
Toyota Corolla  2017 XLi VVTi for Sale,PKR 36.5 lacs,2017,"145,000 km",Petrol,1300 cc,Manual,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-faisalabad-11195367
Toyota Corolla  1982 XL for Sale,PKR 7.5 lacs,1982,"64,800 km",Petrol,1800 cc,Automatic,page 34,https://www.pakwheels.com/used-cars/toyota-corolla-1982-for-sale-in-charsadda-11195318
